timestamp,solar.radiation,precipitation,lightning acvitivy,lightning distance,wind.dir,wind.speed,gust.speed,air.temperature,relative.humid,atmospheric.pressure,soil.moisture,soil.temp
7/5/2018 10:00,557,0,0,0,63,0.74,2.16,25.5,0.87,97.02,0.139255403,21.45
7/5/2018 10:30,634,0,0,0,63,0.79,2.33,26.8,0.8,97,0.138607714,22.16
7/5/2018 11:00,697,0,0,0,62,0.78,2.43,27.7,0.75,96.98,0.138175469,22.59
7/5/2018 11:30,332,0,0,0,40,0.76,2.42,26.7,0.75,96.97,0.137309894,22.82
7/5/2018 12:00,585,0,0,0,34,0.9,3.1,27.1,0.74,96.92,0.136442869,23.08
7/5/2018 12:30,667,0,0,0,37,0.81,3.37,28.1,0.71,96.9,0.135357046,23.87
7/5/2018 13:00,257,0,0,0,33,0.59,1.85,27.1,0.74,96.92,0.134268953,23.31
7/5/2018 13:30,281,0,0,0,57,0.61,2.05,26.5,0.77,96.89,0.133615006,23.03
7/5/2018 14:00,283,0,0,0,48,0.63,1.93,26.5,0.78,96.87,0.133396842,23.08
7/5/2018 14:30,488,0,0,0,49,0.76,3.45,27.3,0.76,96.8,0.13296024,23.52
7/5/2018 15:00,738,0,0,0,55,0.89,2.84,28.8,0.72,96.76,0.132523273,24.35
7/5/2018 15:30,798,0,0,0,61,0.86,4.28,29.9,0.67,96.72,0.131429261,24.72
7/5/2018 16:00,464,0,0,0,66,0.74,2.88,29.3,0.69,96.69,0.130332966,24.59
7/5/2018 16:30,719,0,0,0,59,0.71,3.02,30,0.66,96.63,0.129454285,24.8
7/5/2018 17:00,311,0,0,0,60,0.79,3.51,29,0.69,96.6,0.129014396,24.75
7/5/2018 17:30,377,0,0,0,45,0.74,2.88,28.3,0.7,96.58,0.128353874,24.23
7/5/2018 18:00,213,0,0,0,41,0.77,3.12,27.6,0.71,96.55,0.127471896,23.81
7/5/2018 18:30,148,0,0,0,52,0.74,2.75,27,0.72,96.5,0.126809449,23.21
7/5/2018 19:00,139,0,0,0,36,0.84,4.41,27.1,0.71,96.49,0.126809449,23.22
7/5/2018 19:30,58,0,0,0,34,0.73,2.46,26.6,0.7,96.48,0.126146175,22.66
7/5/2018 20:00,34,0,0,0,47,0.54,1.88,26,0.73,96.5,0.126146175,22.23
7/5/2018 20:30,9,0,0,0,35,0.65,2.64,25.3,0.75,96.48,0.125703533,21.88
7/5/2018 21:00,1,0,0,0,46,0.59,2.03,24.8,0.76,96.5,0.125482074,21.59
7/5/2018 21:30,0,0,0,0,46,0.53,1.95,24.4,0.78,96.52,0.125703533,21.36
7/5/2018 22:00,0,0,0,0,41,0.61,2.49,24.2,0.8,96.48,0.125703533,21.2
7/5/2018 22:30,0,0,0,0,42,0.7,3.75,24.4,0.8,96.47,0.125703533,21.21
7/5/2018 23:00,0,0,0,0,44,0.56,2.05,24.1,0.82,96.44,0.1259249,21.2
7/5/2018 23:30,0,0,0,0,40,0.52,1.77,24,0.82,96.42,0.126367358,21.2
7/6/2018 0:00,0,0,0,0,40,0.53,1.86,23.6,0.83,96.39,0.126146175,21.03
7/6/2018 0:30,0,0,0,0,32,0.71,2.21,23.9,0.82,96.38,0.126367358,21.04
7/6/2018 1:00,0,0,0,0,51,0.52,2.21,23.7,0.83,96.36,0.126588449,21.03
7/6/2018 1:30,0,0,0,0,39,0.47,1.95,23.4,0.84,96.32,0.127030356,20.98
7/6/2018 2:00,0,0,0,0,45,0.52,1.68,23.2,0.85,96.3,0.126809449,20.94
7/6/2018 2:30,0,0,0,0,45,0.6,2.51,23,0.85,96.29,0.126146175,20.89
7/6/2018 3:00,0,0,0,0,54,0.46,1.39,22.7,0.86,96.27,0.1259249,20.76
7/6/2018 3:30,0,0,0,0,47,0.43,1.94,22.6,0.85,96.25,0.126367358,20.66
7/6/2018 4:00,0,0,0,0,49,0.45,1.8,22.3,0.86,96.23,0.1259249,20.52
7/6/2018 4:30,0,0,0,0,57,0.39,1.15,22.1,0.87,96.22,0.1259249,20.33
7/6/2018 5:00,0,0,0,0,60,0.38,1.7,22.1,0.87,96.2,0.126588449,20.3
7/6/2018 5:30,0,0.102,0,0,92,0.28,0.72,21.7,0.9,96.2,0.126146175,20.36
7/6/2018 6:00,0,0.153,0,0,96,0.31,0.79,21.4,0.92,96.21,0.1259249,20.38
7/6/2018 6:30,11,0,0,0,96,0.3,1.18,20.6,0.92,96.23,0.127030356,20.21
7/6/2018 7:00,26,0,0,0,114,0.29,1.3,20.1,0.91,96.25,0.126588449,20.03
7/6/2018 7:30,71,0,0,0,112,0.29,1.03,19.6,0.92,96.26,0.128133517,19.95
7/6/2018 8:00,111,0,0,0,123,0.26,1.07,19.4,0.91,96.29,0.127692528,19.94
7/6/2018 8:30,183,0,0,0,107,0.29,1.07,19.3,0.91,96.32,0.127692528,20.1
7/6/2018 9:00,232,0,0,0,80,0.3,1.23,19.6,0.89,96.34,0.127913069,20.25
7/6/2018 9:30,288,0,0,0,71,0.29,0.82,20.1,0.88,96.35,0.127913069,20.59
7/6/2018 10:00,341,0,0,0,87,0.29,0.91,20.6,0.87,96.36,0.127471896,20.47
7/6/2018 10:30,354,0,0,0,77,0.3,0.81,21.2,0.85,96.38,0.12857414,20.89
7/6/2018 11:00,267,0,0,0,49,0.27,1.21,21,0.83,96.43,0.128133517,20.82
7/6/2018 11:30,319,0,0,0,53,0.29,1.11,21.1,0.83,96.44,0.128133517,20.79
7/6/2018 12:00,541,0,0,0,59,0.37,1.08,22.7,0.81,96.44,0.127692528,21.36
7/6/2018 12:30,600,0,0,0,39,0.38,1.14,24,0.75,96.44,0.127251172,22.1
7/6/2018 13:00,640,0,0,0,40,0.37,0.88,24.4,0.7,96.45,0.126809449,22.33
7/6/2018 13:30,770,0,0,0,34,0.39,1.6,25.5,0.66,96.47,0.126146175,22.83
7/6/2018 14:00,488,0,0,0,37,0.33,0.93,23.9,0.65,96.51,0.125260523,22.52
7/6/2018 14:30,720,0,0,0,21,0.38,1.19,23.3,0.64,96.52,0.124373399,22.06
7/6/2018 15:00,820,0,0,0,8,0.4,1.47,23.8,0.61,96.5,0.123707089,22.38
7/6/2018 15:30,708,0,0,0,28,0.44,1.9,23.1,0.61,96.53,0.123039949,22.36
7/6/2018 16:00,712,0,0,0,11,0.42,1.61,22.8,0.56,96.55,0.122149137,22.03
7/6/2018 16:30,657,0,0,0,325,0.47,2.8,22.3,0.58,96.54,0.121480058,21.96
7/6/2018 17:00,605,0,0,0,341,0.41,1.57,21.8,0.58,96.58,0.121033543,21.6
7/6/2018 17:30,591,0,0,0,357,0.41,1.88,21,0.57,96.61,0.120139403,21.07
7/6/2018 18:00,256,0,0,0,231,0.34,2.54,20.3,0.55,96.62,0.119019644,19.4
7/6/2018 18:30,51,0,0,0,83,0.32,1.1,18.9,0.59,96.62,0.118571091,18.01
7/6/2018 19:00,33,0,0,0,230,0.37,1.48,17.6,0.63,96.63,0.118795414,17.64
7/6/2018 19:30,25,0,0,0,106,0.33,1.3,16.8,0.65,96.66,0.118346676,17.09
7/6/2018 20:00,16,0,0,0,349,0.28,0.79,16,0.68,96.68,0.118346676,16.56
7/6/2018 20:30,9,0,0,0,333,0.19,0.5,15.1,0.71,96.7,0.118571091,15.93
7/6/2018 21:00,2,0,0,0,9,0.17,0.43,14.2,0.73,96.72,0.118571091,15.26
7/6/2018 21:30,0,0,0,0,272,0.18,0.7,13.6,0.75,96.78,0.118795414,14.75
7/6/2018 22:00,0,0,0,0,284,0.17,0.49,12.9,0.77,96.84,0.118795414,14.28
7/6/2018 22:30,0,0,0,0,287,0.21,0.74,12.5,0.77,96.9,0.119019644,13.95
7/6/2018 23:00,0,0,0,0,283,0.27,1.17,12.2,0.78,96.93,0.119243781,13.71
7/6/2018 23:30,0,0,0,0,280,0.26,0.89,11.8,0.79,96.95,0.119243781,13.55
7/7/2018 0:00,0,0,0,0,296,0.27,1.48,11.5,0.79,96.96,0.120139403,13.26
7/7/2018 0:30,0,0,0,0,302,0.27,0.94,11.2,0.8,96.97,0.119467825,13.13
7/7/2018 1:00,0,0,0,0,295,0.24,0.75,10.7,0.81,97,0.119243781,12.81
7/7/2018 1:30,0,0,0,0,307,0.3,0.96,10.5,0.81,97.02,0.119467825,12.56
7/7/2018 2:00,0,0,0,0,313,0.3,0.77,10.1,0.82,97.04,0.119467825,12.28
7/7/2018 2:30,0,0,0,0,308,0.27,0.63,9.8,0.83,97.04,0.119691777,12.09
7/7/2018 3:00,0,0,0,0,305,0.31,0.69,9.4,0.85,97.04,0.120139403,11.85
7/7/2018 3:30,0,0,0,0,307,0.33,0.57,9.2,0.85,97.05,0.120363077,11.64
7/7/2018 4:00,0,0,0,0,307,0.34,0.57,8.8,0.86,97.06,0.120810147,11.48
7/7/2018 4:30,0,0,0,0,304,0.3,0.57,8.7,0.87,97.07,0.120810147,11.32
7/7/2018 5:00,0,0,0,0,300,0.31,0.55,8.5,0.88,97.08,0.121033543,11.23
7/7/2018 5:30,0,0,0,0,310,0.34,0.61,8.7,0.87,97.1,0.121256846,11.16
7/7/2018 6:00,5,0,0,0,316,0.48,0.62,8.7,0.88,97.12,0.121256846,11.17
7/7/2018 6:30,14,0,0,0,315,0.42,0.54,9.2,0.86,97.15,0.121256846,11.31
7/7/2018 7:00,22,0,0,0,332,0.37,0.54,9.9,0.86,97.17,0.121256846,11.52
7/7/2018 7:30,30,0,0,0,340,0.28,0.51,10.6,0.85,97.21,0.121703176,12.02
7/7/2018 8:00,36,0,0,0,26,0.31,0.87,11.6,0.82,97.24,0.121926203,12.42
7/7/2018 8:30,45,0,0,0,18,0.46,1.43,13.4,0.72,97.27,0.122371978,12.97
7/7/2018 9:00,69,0,0,0,71,0.49,2.02,14.6,0.67,97.3,0.122371978,13.5
7/7/2018 9:30,256,0,0,0,86,0.49,1.44,15.8,0.66,97.31,0.122371978,14.22
7/7/2018 10:00,632,0,0,0,112,0.63,2.83,17.4,0.64,97.32,0.122371978,15.33
7/7/2018 10:30,688,0,0,0,162,0.64,2.17,18.8,0.59,97.3,0.121926203,16.45
7/7/2018 11:00,767,0,0,0,158,0.56,2.34,20,0.53,97.3,0.121256846,17.08
7/7/2018 11:30,786,0,0,0,153,0.64,1.48,20.7,0.5,97.3,0.120586658,17.69
7/7/2018 12:00,848,0,0,0,143,0.55,1.86,21.3,0.5,97.29,0.119691777,18.5
7/7/2018 12:30,910,0,0,0,161,0.53,1.92,21.9,0.47,97.29,0.119019644,18.91
7/7/2018 13:00,904,0,0,0,166,0.6,2.26,22.3,0.47,97.3,0.118571091,19.53
7/7/2018 13:30,908,0,0,0,171,0.69,3.41,22.5,0.47,97.28,0.117672872,20.07
7/7/2018 14:00,922,0,0,0,140,0.58,1.53,22.9,0.47,97.27,0.117223206,20.48
7/7/2018 14:30,782,0,0,0,118,0.45,1.27,22.8,0.48,97.25,0.116097412,20.34
7/7/2018 15:00,867,0,0,0,118,0.51,2.25,23.3,0.46,97.24,0.115420819,20.31
7/7/2018 15:30,708,0,0,0,171,0.47,1.4,22.9,0.48,97.22,0.114743388,20.31
7/7/2018 16:00,494,0,0,0,168,0.42,1.4,22.4,0.48,97.2,0.114065117,19.94
7/7/2018 16:30,749,0,0,0,275,0.43,1.7,23.1,0.46,97.2,0.11383884,20.22
7/7/2018 17:00,488,0,0,0,196,0.22,1.06,23.9,0.45,97.21,0.113386007,20.2
7/7/2018 17:30,554,0,0,0,167,0.36,1.12,23.1,0.48,97.19,0.1129328,19.93
7/7/2018 18:00,251,0,0,0,345,0.38,1.22,22.4,0.48,97.18,0.112025265,19.26
7/7/2018 18:30,77,0,0,0,293,0.18,0.61,21.6,0.51,97.16,0.111798147,18.13
7/7/2018 19:00,75,0,0,0,316,0.22,0.61,20.3,0.54,97.15,0.111343631,17.42
7/7/2018 19:30,70,0,0,0,350,0.27,0.83,19.3,0.59,97.15,0.111116232,17.17
7/7/2018 20:00,48,0,0,0,336,0.25,0.46,18.7,0.62,97.14,0.11088874,16.86
7/7/2018 20:30,19,0,0,0,316,0.3,0.65,18,0.65,97.15,0.110433475,16.24
7/7/2018 21:00,3,0,0,0,299,0.27,0.44,17,0.68,97.15,0.110433475,15.65
7/7/2018 21:30,0,0,0,0,295,0.3,0.47,16.2,0.7,97.17,0.110661155,15.16
7/7/2018 22:00,0,0,0,0,293,0.28,0.4,15.9,0.72,97.2,0.110205702,14.85
7/7/2018 22:30,0,0,0,0,304,0.3,0.46,15.3,0.75,97.21,0.110433475,14.68
7/7/2018 23:00,0,0,0,0,311,0.28,0.47,14.7,0.77,97.21,0.110661155,14.46
7/7/2018 23:30,0,0,0,0,311,0.34,0.59,14.1,0.79,97.21,0.110661155,14.17
7/8/2018 0:00,0,0,0,0,306,0.46,0.66,13.7,0.8,97.23,0.11088874,13.99
7/8/2018 0:30,0,0,0,0,305,0.42,0.64,13.7,0.8,97.22,0.11088874,13.89
7/8/2018 1:00,0,0,0,0,309,0.38,0.62,13.6,0.79,97.22,0.111116232,13.7
7/8/2018 1:30,0,0,0,0,307,0.32,0.47,13.2,0.8,97.23,0.111343631,13.48
7/8/2018 2:00,0,0,0,0,308,0.36,0.54,12.9,0.81,97.23,0.111343631,13.3
7/8/2018 2:30,0,0,0,0,308,0.28,0.52,12.4,0.83,97.21,0.111343631,13.13
7/8/2018 3:00,0,0,0,0,308,0.4,0.55,12,0.86,97.18,0.111798147,13.01
7/8/2018 3:30,0,0,0,0,314,0.22,0.47,11.8,0.86,97.16,0.111798147,12.88
7/8/2018 4:00,0,0,0,0,317,0.32,0.49,11.4,0.88,97.17,0.111798147,12.7
7/8/2018 4:30,0,0,0,0,312,0.28,0.52,11.4,0.88,97.17,0.112025265,12.61
7/8/2018 5:00,0,0,0,0,308,0.18,0.45,11.4,0.9,97.21,0.112252289,12.64
7/8/2018 5:30,0,0,0,0,317,0.21,0.5,11,0.91,97.23,0.112252289,12.5
7/8/2018 6:00,5,0,0,0,312,0.24,0.52,10.9,0.91,97.26,0.112479219,12.46
7/8/2018 6:30,14,0,0,0,317,0.31,1.24,11.7,0.88,97.26,0.112706056,12.77
7/8/2018 7:00,23,0,0,0,337,0.21,0.56,12.7,0.88,97.3,0.11315945,13.2
7/8/2018 7:30,30,0,0,0,49,0.16,0.45,12.9,0.9,97.34,0.113386007,13.47
7/8/2018 8:00,36,0,0,0,91,0.15,0.35,13.6,0.89,97.35,0.113386007,13.75
7/8/2018 8:30,45,0,0,0,107,0.23,0.72,14.9,0.85,97.35,0.11361247,14.22
7/8/2018 9:00,68,0,0,0,98,0.37,1.54,16.8,0.8,97.36,0.11383884,14.77
7/8/2018 9:30,257,0,0,0,81,0.39,1.4,18.6,0.75,97.36,0.11383884,15.61
7/8/2018 10:00,607,0,0,0,95,0.44,1.73,20.8,0.64,97.33,0.11383884,16.56
7/8/2018 10:30,653,0,0,0,100,0.39,1.3,22.5,0.57,97.33,0.11361247,17.41
7/8/2018 11:00,773,0,0,0,117,0.44,1.51,23.6,0.52,97.31,0.112706056,17.98
7/8/2018 11:30,819,0,0,0,115,0.48,1.75,24.3,0.51,97.3,0.112025265,18.5
7/8/2018 12:00,879,0,0,0,119,0.6,1.67,24.5,0.49,97.29,0.111570936,19.2
7/8/2018 12:30,903,0,0,0,115,0.49,1.4,25,0.49,97.29,0.11088874,19.89
7/8/2018 13:00,856,0,0,0,84,0.64,2.11,25.2,0.49,97.27,0.110205702,20.56
7/8/2018 13:30,876,0,0,0,145,0.52,1.54,25.6,0.48,97.24,0.109977835,21
7/8/2018 14:00,862,0,0,0,86,0.54,2.12,26,0.46,97.22,0.108837094,21.12
7/8/2018 14:30,788,0,0,0,100,0.49,1.75,26.3,0.46,97.16,0.10838014,21.54
7/8/2018 15:00,749,0,0,0,53,0.47,1.53,26.6,0.44,97.14,0.107694005,21.54
7/8/2018 15:30,759,0,0,0,82,0.48,1.44,26.8,0.44,97.13,0.107007023,21.74
7/8/2018 16:00,793,0,0,0,81,0.47,1.61,26.9,0.44,97.11,0.106548565,21.8
7/8/2018 16:30,726,0,0,0,89,0.48,1.36,26.8,0.44,97.09,0.10608973,22.01
7/8/2018 17:00,648,0,0,0,97,0.39,1.45,26.7,0.43,97.07,0.105630518,21.87
7/8/2018 17:30,560,0,0,0,351,0.32,1.09,26.7,0.43,97.06,0.10517093,21.5
7/8/2018 18:00,244,0,0,0,339,0.35,1.45,26.1,0.43,97.05,0.103789899,20.06
7/8/2018 18:30,42,0,0,0,343,0.44,1.24,24.9,0.42,97.03,0.103098109,18.79
7/8/2018 19:00,34,0,0,0,339,0.44,1.56,23.9,0.45,97.01,0.103098109,18.37
7/8/2018 19:30,28,0,0,0,327,0.31,1.88,23.1,0.47,97,0.102867323,18.08
7/8/2018 20:00,19,0,0,0,330,0.31,1.06,22,0.5,97,0.102636443,17.5
7/8/2018 20:30,10,0,0,0,310,0.34,0.96,20.8,0.54,96.99,0.102405468,16.99
7/8/2018 21:00,2,0,0,0,304,0.36,0.59,19.7,0.59,97,0.102174398,16.49
7/8/2018 21:30,0,0,0,0,304,0.39,0.6,18.8,0.62,96.99,0.102174398,16.08
7/8/2018 22:00,0,0,0,0,311,0.42,0.66,18.3,0.64,96.99,0.102174398,15.84
7/8/2018 22:30,0,0,0,0,307,0.41,0.99,18.2,0.64,96.98,0.102174398,15.68
7/8/2018 23:00,0,0,0,0,309,0.45,1.6,17.9,0.65,96.97,0.102174398,15.59
7/8/2018 23:30,0,0,0,0,322,0.43,1,17.8,0.65,96.94,0.102636443,15.52
7/9/2018 0:00,0,0,0,0,305,0.38,0.64,17.5,0.67,96.94,0.102405468,15.28
7/9/2018 0:30,0,0,0,0,294,0.31,0.57,17.1,0.68,96.94,0.102405468,15.09
7/9/2018 1:00,0,0,0,0,297,0.38,1.05,16.3,0.71,96.93,0.102636443,14.83
7/9/2018 1:30,0,0,0,0,311,0.38,0.73,16.5,0.71,96.93,0.102636443,14.78
7/9/2018 2:00,0,0,0,0,340,0.4,0.83,17,0.69,96.94,0.102867323,14.86
7/9/2018 2:30,0,0,0,0,333,0.37,1.64,16.7,0.7,96.91,0.103098109,14.89
7/9/2018 3:00,0,0,0,0,312,0.33,1.01,16.3,0.72,96.9,0.103098109,14.73
7/9/2018 3:30,0,0,0,0,296,0.3,0.8,16,0.73,96.9,0.103098109,14.63
7/9/2018 4:00,0,0,0,0,280,0.22,0.6,15.8,0.73,96.88,0.1033288,14.44
7/9/2018 4:30,0,0,0,0,255,0.21,0.68,15.6,0.74,96.87,0.1033288,14.4
7/9/2018 5:00,0,0,0,0,221,0.24,1.12,15.7,0.74,96.87,0.1033288,14.4
7/9/2018 5:30,0,0,0,0,214,0.23,0.83,15.7,0.74,96.88,0.103559397,14.48
7/9/2018 6:00,6,0,0,0,211,0.24,1.07,15.8,0.74,96.87,0.103559397,14.48
7/9/2018 6:30,15,0,0,0,275,0.21,0.74,15.6,0.75,96.86,0.103789899,14.53
7/9/2018 7:00,24,0,0,0,295,0.23,0.56,15.4,0.78,96.85,0.103789899,14.55
7/9/2018 7:30,32,0,0,0,336,0.27,0.84,15.8,0.79,96.83,0.104020307,14.77
7/9/2018 8:00,38,0,0,0,5,0.3,0.76,16.8,0.77,96.84,0.10425062,15.14
7/9/2018 8:30,46,0,0,0,91,0.26,1.14,17.9,0.75,96.83,0.104480839,15.56
7/9/2018 9:00,66,0,0,0,106,0.34,1.59,19.4,0.72,96.84,0.104710964,15.98
7/9/2018 9:30,271,0,0,0,122,0.36,1.23,20.9,0.7,96.82,0.104710964,16.64
7/9/2018 10:00,591,0,0,0,91,0.42,1.2,23.1,0.65,96.79,0.104710964,17.71
7/9/2018 10:30,625,0,0,0,121,0.48,1.55,24.8,0.59,96.76,0.104480839,18.58
7/9/2018 11:00,768,0,0,0,77,0.38,1.5,26.3,0.54,96.74,0.104020307,19.32
7/9/2018 11:30,830,0,0,0,80,0.45,1.54,27.2,0.5,96.73,0.103559397,19.93
7/9/2018 12:00,865,0,0,0,43,0.4,1.53,27.9,0.49,96.7,0.103098109,20.55
7/9/2018 12:30,921,0,0,0,66,0.47,2.19,28.1,0.47,96.66,0.102867323,21.16
7/9/2018 13:00,944,0,0,0,62,0.42,1.22,28.8,0.47,96.65,0.102636443,21.78
7/9/2018 13:30,954,0,0,0,85,0.49,1.58,28.7,0.45,96.62,0.102636443,22.19
7/9/2018 14:00,956,0,0,0,90,0.51,1.91,28.8,0.42,96.59,0.101943234,22.46
7/9/2018 14:30,938,0,0,0,94,0.58,2.58,28.9,0.42,96.57,0.101711975,22.72
7/9/2018 15:00,905,0,0,0,84,0.68,3.05,28.6,0.42,96.53,0.101480621,22.86
7/9/2018 15:30,862,0,0,0,86,0.46,1.76,29.2,0.42,96.5,0.100785992,23.06
7/9/2018 16:00,758,0,0,0,70,0.55,2.83,29.4,0.41,96.46,0.100554259,23.27
7/9/2018 16:30,666,0,0,0,53,0.47,1.85,29.5,0.4,96.44,0.100090509,23.41
7/9/2018 17:00,547,0,0,0,57,0.4,1.27,29.5,0.42,96.41,0.099858492,23.22
7/9/2018 17:30,555,0,0,0,47,0.42,1.77,29.2,0.43,96.38,0.099161871,22.99
7/9/2018 18:00,250,0,0,0,49,0.33,2.23,28.3,0.42,96.38,0.098231712,21.56
7/9/2018 18:30,41,0,0,0,23,0.34,1.61,26.8,0.41,96.37,0.097300033,19.87
7/9/2018 19:00,33,0,0,0,342,0.36,2.03,25.6,0.43,96.35,0.096833622,19.22
7/9/2018 19:30,28,0,0,0,322,0.17,0.47,24.4,0.48,96.33,0.096600273,18.72
7/9/2018 20:00,17,0,0,0,312,0.2,0.62,23.4,0.52,96.33,0.095899657,18.31
7/9/2018 20:30,8,0,0,0,306,0.26,0.45,22.5,0.55,96.32,0.095899657,17.97
7/9/2018 21:00,1,0,0,0,297,0.34,0.67,21.9,0.55,96.31,0.095665927,17.58
7/9/2018 21:30,0,0,0,0,289,0.23,0.59,21.4,0.55,96.32,0.095665927,17.23
7/9/2018 22:00,0,0,0,0,265,0.16,0.35,21,0.57,96.33,0.095432102,16.98
7/9/2018 22:30,0,0,0,0,275,0.16,0.38,20.3,0.6,96.32,0.095432102,16.79
7/9/2018 23:00,0,0,0,0,289,0.26,0.52,19.7,0.62,96.31,0.095432102,16.53
7/9/2018 23:30,0,0,0,0,311,0.16,0.29,19.3,0.61,96.32,0.095198182,16.17
7/10/2018 0:00,0,0,0,0,329,0.16,0.31,18.9,0.62,96.29,0.095198182,15.93
7/10/2018 0:30,0,0,0,0,313,0.15,0.31,18.2,0.66,96.28,0.095432102,15.77
7/10/2018 1:00,0,0,0,0,351,0.13,0.41,17.6,0.69,96.26,0.095432102,15.62
7/10/2018 1:30,0,0,0,0,195,0.21,0.65,17.2,0.73,96.23,0.095432102,15.57
7/10/2018 2:00,0,0,0,0,327,0.19,0.65,16.9,0.72,96.2,0.095665927,15.36
7/10/2018 2:30,0,0,0,0,297,0.22,0.5,16.4,0.73,96.18,0.095665927,15.03
7/10/2018 3:00,0,0,0,0,217,0.2,0.42,16.6,0.73,96.16,0.095665927,15.08
7/10/2018 3:30,0,0,0,0,195,0.28,0.66,17,0.73,96.14,0.095899657,15.32
7/10/2018 4:00,0,0,0,0,202,0.21,0.48,17.3,0.72,96.14,0.096133291,15.41
7/10/2018 4:30,0,0,0,0,195,0.19,0.46,17.3,0.73,96.12,0.096133291,15.41
7/10/2018 5:00,0,0,0,0,248,0.18,0.49,16.8,0.74,96.11,0.096133291,15.33
7/10/2018 5:30,0,0,0,0,279,0.21,0.63,16.2,0.77,96.1,0.096133291,15.06
7/10/2018 6:00,6,0,0,0,275,0.18,0.48,15.9,0.78,96.11,0.096133291,14.97
7/10/2018 6:30,18,0,0,0,283,0.2,0.59,15.7,0.81,96.11,0.09636683,15.18
7/10/2018 7:00,31,0,0,0,290,0.17,0.55,15.8,0.82,96.11,0.096600273,15.38
7/10/2018 7:30,86,0,0,0,114,0.19,0.57,16.6,0.82,96.09,0.096833622,15.94
7/10/2018 8:00,114,0,0,0,86,0.18,0.62,17.7,0.82,96.07,0.097300033,16.88
7/10/2018 8:30,117,0,0,0,63,0.3,0.9,19.1,0.79,96.06,0.097300033,17.29
7/10/2018 9:00,103,0,0,0,78,0.36,1.15,20.6,0.76,96.07,0.097300033,17.62
7/10/2018 9:30,292,0,0,0,93,0.42,1.15,21.9,0.73,96.04,0.097300033,17.97
7/10/2018 10:00,573,0,0,0,85,0.42,1.45,24.2,0.7,96,0.097533095,18.85
7/10/2018 10:30,655,0,0,0,82,0.42,1.86,26.2,0.64,95.98,0.097533095,19.69
7/10/2018 11:00,715,0,0,0,99,0.48,1.58,27,0.59,95.95,0.097300033,20.2
7/10/2018 11:30,787,0,0,0,84,0.51,1.23,27.8,0.57,95.95,0.096833622,20.74
7/10/2018 12:00,507,0,0,0,48,0.3,0.73,28.1,0.59,95.95,0.096600273,21.34
7/10/2018 12:30,821,0,0,0,67,0.42,1.3,28.6,0.58,95.92,0.096600273,21.66
7/10/2018 13:00,631,0,0,0,52,0.39,1.98,29.1,0.57,95.92,0.09636683,22.41
7/10/2018 13:30,403,0,0,0,45,0.3,0.99,28.1,0.58,95.9,0.09636683,22.28
7/10/2018 14:00,432,0,0,0,42,0.24,0.58,27.2,0.63,95.9,0.095899657,22.15
7/10/2018 14:30,368,0,0,0,39,0.26,0.74,26.6,0.66,95.91,0.095665927,22.34
7/10/2018 15:00,520,0,0,0,37,0.28,0.68,27.1,0.65,95.91,0.095665927,22.55
7/10/2018 15:30,794,0,0,0,37,0.32,0.95,28.3,0.63,95.89,0.095432102,23.19
7/10/2018 16:00,491,0,0,0,49,0.31,0.98,28.4,0.61,95.88,0.095198182,23.27
7/10/2018 16:30,677,0,0,0,48,0.34,1.09,29,0.59,95.85,0.094964166,23.45
7/10/2018 17:00,531,0,0,0,55,0.3,0.73,29.2,0.54,95.84,0.094730055,23.23
7/10/2018 17:30,469,0,0,0,57,0.29,1.17,28.6,0.51,95.83,0.094261546,22.97
7/10/2018 18:00,239,0,0,0,56,0.25,0.83,27.7,0.48,95.82,0.093088602,21.48
7/10/2018 18:30,51,0,0,0,192,0.23,0.71,25.6,0.47,95.81,0.092383688,19.92
7/10/2018 19:00,43,0,0,0,24,0.21,1.58,24.2,0.51,95.82,0.091913267,19.08
7/10/2018 19:30,33,0,0,0,310,0.19,0.79,23,0.54,95.84,0.091913267,18.73
7/10/2018 20:00,19,0,0,0,345,0.16,0.41,21.7,0.55,95.87,0.091442462,17.97
7/10/2018 20:30,10,0,0,0,327,0.25,0.78,20.4,0.52,95.89,0.091206916,16.9
7/10/2018 21:00,1,0,0,0,294,0.34,0.75,19.2,0.58,95.95,0.091206916,16.37
7/10/2018 21:30,0,0,0,0,304,0.29,0.43,18.4,0.63,95.96,0.091206916,16.15
7/10/2018 22:00,0,0,0,0,305,0.35,0.57,17.7,0.68,95.98,0.091206916,15.9
7/10/2018 22:30,0,0,0,0,307,0.36,0.61,17.2,0.72,95.99,0.091206916,15.81
7/10/2018 23:00,0,0,0,0,286,0.32,0.58,16.7,0.74,96.02,0.091442462,15.75
7/10/2018 23:30,0,0,0,0,299,0.22,0.43,17.2,0.71,96,0.091442462,15.64
7/11/2018 0:00,0,0,0,0,284,0.18,0.35,17.1,0.74,95.98,0.091677913,15.63
7/11/2018 0:30,0,0,0,0,276,0.14,0.34,16.8,0.78,95.99,0.091677913,15.7
7/11/2018 1:00,0,0,0,0,257,0.09,0.22,16.1,0.81,96,0.091913267,15.65
7/11/2018 1:30,0,0,0,0,239,0.08,0.28,15.9,0.84,95.99,0.091913267,15.53
7/11/2018 2:00,0,0,0,0,309,0.08,0.31,15.9,0.87,96.01,0.092148525,15.54
7/11/2018 2:30,0,0,0,0,355,0.13,0.56,15.8,0.89,95.99,0.092148525,15.56
