STATION,STATION_NAME,DATE,HPCP
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 17:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070123 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 11:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 12:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070124 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 20:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070125 23:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 06:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 07:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 08:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 09:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070126 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 07:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 09:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 10:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 11:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 12:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 13:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 14:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 17:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 19:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070127 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 11:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 12:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 14:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070128 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 12:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 13:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 14:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 15:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 16:00,1.02
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 17:00,0.76
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070129 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 01:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 02:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 20:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070130 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 02:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 05:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 06:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 07:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 08:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 12:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070131 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070201 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070201 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 07:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 14:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 15:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 16:00,0.76
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 17:00,0.76
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 18:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 19:00,0.76
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 20:00,0.76
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 21:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070202 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070203 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070203 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070203 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070203 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070203 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070204 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070204 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070204 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070204 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070204 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 12:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 14:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070205 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 09:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 12:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070207 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 12:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 13:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 14:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070208 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 03:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 04:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 05:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 06:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 07:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 12:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 13:00,0.51
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 14:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070209 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 05:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 22:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070210 23:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070211 00:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070211 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070211 02:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070211 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070211 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 01:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 03:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 04:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 08:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 09:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 10:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 12:00,0.25
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 15:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 16:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 17:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 18:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 19:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 20:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070212 21:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070213 11:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070213 12:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070213 13:00,0.00
COOP:308383,SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,20070213 19:00,0.00
